scenario_id,seed,kapcoin-usd_train_regimes,kapcoin-usd_train_num_phases,kapcoin-usd_train_first_drift,kapcoin-usd_train_last_drift,kapcoin-usd_train_avg_vol,metucoin-usd_train_regimes,metucoin-usd_train_num_phases,metucoin-usd_train_first_drift,metucoin-usd_train_last_drift,metucoin-usd_train_avg_vol,tamcoin-usd_train_regimes,tamcoin-usd_train_num_phases,tamcoin-usd_train_first_drift,tamcoin-usd_train_last_drift,tamcoin-usd_train_avg_vol
487,3856595,recovery|steady_bull|steady_bear,3,0.00499373857795456,-0.002832506107100426,0.0240913437298008,volatile_chop|steady_bear|sideways,3,0.0002494299829465148,0.0004008596616929793,0.024770479457041927,death_spiral|sideways|accumulation,3,-0.029384381026086894,0.0006559989295047663,0.0418941689127087
488,3864514,sideways|accumulation,2,-0.00018350198715385646,0.00029178181323925596,0.014056350522535021,recovery|volatile_chop|sideways,3,0.004992743969184231,-6.0439083142929683e-05,0.03738872456547609,sideways|volatile_chop|capitulation,3,0.00021911662617594193,-0.008347063529973893,0.044065974708845816
489,3872433,death_spiral|sideways,2,-0.025649892624096237,-6.630438331481879e-06,0.05426025663877417,steady_bear|capitulation,2,-0.0019401793763045541,-0.0052746096914521295,0.03523802525557586,volatile_chop|sideways|steady_bear,3,-0.0001258669304253387,-0.003785640130346895,0.03091344354913719
490,3880352,volatile_chop|steady_bear|accumulation,3,0.00032894202155005496,0.000995862699442223,0.03254606186802398,steady_bear|recovery|steady_bull,3,-0.003079679567955157,0.0038947111849830848,0.026582166304800498,accumulation|explosive_bull|capitulation|volatile_chop,4,0.0007297444870881559,-0.0004316354075266011,0.04148611106713089
491,3888271,steady_bear|capitulation|recovery,3,-0.0029732110610702807,0.0031064211879650544,0.043838388697831486,accumulation|explosive_bull|capitulation|sideways,4,0.0005837317387491372,0.0002168137202287414,0.03205205877592284,recovery|volatile_chop|sideways,3,0.00588713425311313,-0.00011526043078329598,0.037620025426789126
492,3896190,steady_bear|sideways|explosive_bull|sideways,4,-0.0028046008954111124,-0.00027698801892048945,0.03131978141534691,sideways|explosive_bull|steady_bear|accumulation,4,0.00032213529776951963,0.0007476488675950696,0.02377177889544782,death_spiral|sideways|accumulation|steady_bull,4,-0.010459767096738896,0.0017846512713629063,0.03181514235348218
493,3904109,sideways|explosive_bull,2,-4.49533646631002e-05,0.006211183780503882,0.03464630148372998,steady_bear|capitulation|recovery,3,-0.0037986077302844985,0.0030961370623376625,0.04298399821062282,sideways|explosive_bull,2,0.0002496258981342451,0.006048724979608356,0.022526177526638998
494,3912028,sideways|accumulation,2,0.00025391556233861855,0.0004883289417015431,0.012100247516062056,recovery|sideways|explosive_bull|sideways,4,0.002866391181595483,6.497496215240254e-05,0.028738949205793434,accumulation|sideways|explosive_bull,3,0.0005598582553941027,0.007860688326343155,0.02241222277654396
495,3919947,volatile_chop|sideways|volatile_chop|steady_bull,4,0.00038111380917887395,0.0024570206487847003,0.030612486482039646,recovery|sideways|steady_bull,3,0.0030100252651534863,0.0017010593095368935,0.024687372464432884,sideways|explosive_bull|steady_bear|recovery,4,-0.0003925920562844914,0.0037780590233871046,0.03261969626044713
496,3927866,steady_bear|accumulation|steady_bull|volatile_chop,4,-0.0038934085960028184,-0.0004793036583291561,0.02724142512693594,accumulation|sideways|steady_bull|sideways,4,0.0004010967858138389,-0.00025407791610464604,0.018921720554665757,steady_bull|sideways|explosive_bull,3,0.001933069317032853,0.0074344156083967616,0.026171927848300938
497,3935785,sideways|volatile_chop|steady_bear|sideways,4,-0.0003621537131626801,5.158074326881354e-05,0.027496988058898345,steady_bear|capitulation|recovery|sideways,4,-0.002008886471625482,-0.00044806095401687886,0.03283259464411179,accumulation|explosive_bull|steady_bear,3,0.0005860241459532713,-0.001585993113895865,0.022134227167033022
498,3943704,recovery|sideways,2,0.004353852063606679,0.00021518932960197523,0.026248330936455906,volatile_chop|sideways,2,-0.00015457801815170767,-0.00022456955539811133,0.04466923020366504,volatile_chop|steady_bear,2,0.00035246856285407345,-0.003330538152056377,0.04320520854454024
499,3951623,recovery|steady_bull|volatile_chop,3,0.0023953414444744885,-4.6694880785505414e-05,0.04025318305815149,sideways|volatile_chop|steady_bear|capitulation,4,0.00012391126145109286,-0.005796206175385446,0.0404470098807862,capitulation|death_spiral,2,-0.006103411906593961,-0.01666005490271309,0.0732889568609554
500,3959542,volatile_chop|steady_bear,2,0.0003467499965896068,-0.0032140316641076864,0.04200491826851424,capitulation|volatile_chop|steady_bull,3,-0.01283119148936995,0.0030832184926609506,0.052495204244313275,capitulation|death_spiral|recovery,3,-0.011587426273618667,0.005567416400504745,0.055012462198128324
501,3967461,steady_bear|recovery,2,-0.0018175974872155559,0.00507079739392703,0.03197547404734632,recovery|sideways|steady_bear,3,0.003275344535595634,-0.00291912464010258,0.028270204677854367,steady_bear|sideways|accumulation,3,-0.001984801123586204,0.00041986855344844056,0.017968988317862988
502,3975380,sideways|steady_bear|recovery,3,-0.00024096520576432403,0.0036578224451894663,0.02828922212288286,sideways|volatile_chop,2,8.079765657505763e-05,-0.00021481243563989996,0.04353139931056387,steady_bear|sideways|accumulation|sideways,4,-0.003056243752870282,0.00010881161018360416,0.018039414880609665
503,3983299,steady_bull|sideways,2,0.003157393687406059,-6.077061593620414e-05,0.016631004599095604,steady_bear|recovery,2,-0.0037799238424757182,0.002696309558110781,0.03902587818871995,steady_bear|recovery|sideways|steady_bull,4,-0.0035725671064598093,0.0030546323921858817,0.02180837531929293
504,3991218,accumulation|explosive_bull|volatile_chop,3,0.0002111308190365925,0.00042571934967284273,0.03194371307989169,sideways|steady_bull,2,0.0002972249623029897,0.0027507841488785927,0.017388917073375365,steady_bear|recovery,2,-0.0034232628228935812,0.004236143121856715,0.026848821347761797
505,3999137,recovery|steady_bull|steady_bear|sideways,4,0.003703693467383195,-0.0002923176270211562,0.029350339799895098,recovery|sideways|accumulation,3,0.005654710593693803,0.0004844578714139504,0.01758927016246418,sideways|steady_bear,2,0.000335381516563469,-0.0023887823041039303,0.024145832621922148
506,4007056,capitulation|recovery|volatile_chop|steady_bull,4,-0.012012894570872758,0.003190394405520473,0.039305281430502964,volatile_chop|steady_bull,2,-9.599260771164109e-05,0.0016097517471024047,0.03934983914660948,sideways|steady_bear|capitulation,3,1.6620280148485424e-05,-0.0060592668084566495,0.03232350006935181
507,4014975,steady_bear|sideways|steady_bear,3,-0.003684301936749802,-0.0020034835252423044,0.023159136313986875,recovery|sideways|steady_bull,3,0.0027604431655459693,0.00175705527714133,0.02508451425367651,capitulation|sideways|accumulation,3,-0.014224658994717546,0.0005898805035825553,0.02247731471786814
508,4022894,sideways|steady_bear|capitulation|recovery,4,0.0001819786191615809,0.005226024123334916,0.03535340032816861,capitulation|recovery|volatile_chop|steady_bull,4,-0.014605482538301755,0.001756027413161622,0.03649209631842682,accumulation|sideways|steady_bear,3,0.00037710626414305193,-0.002627525157468433,0.018290622050017084
509,4030813,volatile_chop|steady_bear|capitulation,3,-0.00029478166043050893,-0.013489564322679976,0.047392855087508935,recovery|steady_bull,2,0.00545911622210052,0.0039171098943809966,0.03497296926326769,recovery|sideways|steady_bull,3,0.005695557130048533,0.0027727643468525316,0.023449450937491487
510,4038732,volatile_chop|steady_bull,2,0.0003126856385904836,0.0016187442726265683,0.03796437604902238,capitulation|recovery|steady_bull,3,-0.005707297592195364,0.002970890740161318,0.043913866371298266,accumulation|explosive_bull|volatile_chop,3,0.0007276787896378791,-0.00023751982819958785,0.041880391780127126
511,4046651,accumulation|explosive_bull|steady_bear,3,0.0008081157200614922,-0.002774573891038461,0.034354638016205113,steady_bear|accumulation|explosive_bull,3,-0.003921580909595404,0.004103271279041709,0.027275119536027712,sideways|explosive_bull|steady_bear,3,-0.00017263268001699663,-0.003149347786956159,0.03197113497559963
512,4054570,recovery|volatile_chop|sideways|steady_bull,4,0.0024378607146380194,0.0021727031560461506,0.03255776857467936,volatile_chop|steady_bear|accumulation,3,-0.00040620601667987465,0.0007663148321573586,0.030198694228872437,death_spiral|recovery|volatile_chop,3,-0.015333765411975724,9.518872829547835e-05,0.05515104548915451
513,4062489,volatile_chop|capitulation|death_spiral,3,0.00021758636705572617,-0.02902123888218606,0.07446743478691514,recovery|sideways,2,0.0031979297882543368,-0.00037212499042280664,0.024291908812524174,steady_bear|accumulation|explosive_bull,3,-0.0028658756250053304,0.005363976552169518,0.030467249052514217
514,4070408,death_spiral|sideways|steady_bull,3,-0.026341173629877323,0.002926600731040064,0.03477852672843865,capitulation|recovery|steady_bull,3,-0.009082191992968617,0.0036536328650006414,0.03615416389976604,recovery|sideways|accumulation,3,0.0030274944417208282,0.000997491101975951,0.02383506570536297
515,4078327,accumulation|steady_bull|sideways|steady_bull,4,0.0009080955954434013,0.0017256495439130258,0.01951471504741077,sideways|explosive_bull,2,0.0003645641223581983,0.00900713337694274,0.036652342163553175,capitulation|death_spiral|recovery,3,-0.010456075284958325,0.003892294737288018,0.060367024374806046
516,4086246,accumulation|explosive_bull|volatile_chop,3,0.0009389724320789111,0.000466802935490631,0.03326253736438919,accumulation|sideways|accumulation|steady_bull,4,0.0009321432383298114,0.003959430968784497,0.016887905012780174,steady_bull|sideways|explosive_bull,3,0.0033987454994892545,0.005818485168613415,0.032783133564762666
517,4094165,sideways|volatile_chop|sideways|steady_bear,4,-0.00013144750068434222,-0.0021467643561282846,0.03128448805583746,sideways|volatile_chop|steady_bull|volatile_chop,4,-1.4347202361245657e-05,-2.7834302797540152e-05,0.034684275252830674,death_spiral|sideways,2,-0.028658267166987238,0.00013003987688150467,0.05456319631215191
518,4102084,recovery|steady_bull,2,0.002547068821492467,0.0022792287564671076,0.028630390907117567,sideways|steady_bull|sideways,3,0.0003894297033657433,-0.00023306322077396848,0.019695963682190596,sideways|steady_bear|recovery,3,-0.0003218979394236531,0.002094312456383616,0.024911851159482246
519,4110003,steady_bear|capitulation|volatile_chop,3,-0.0029436010504218183,-0.00023541993968253562,0.04677746487377401,volatile_chop|steady_bull|sideways,3,-0.0004545167229026024,-4.241274942964733e-05,0.02534789214936758,recovery|steady_bull|sideways,3,0.0041194073663039284,-0.0002471752743114152,0.0224170680085925
520,4117922,accumulation|explosive_bull|capitulation|death_spiral,4,0.00032400937163988363,-0.014072606534459051,0.05013162172781894,accumulation|explosive_bull|capitulation,3,0.00023620427276816862,-0.010748793564307971,0.04270639532803119,steady_bull|sideways|accumulation|sideways,4,0.0028782911957749703,0.00018677862471147208,0.01741268499324358
521,4125841,volatile_chop|capitulation|volatile_chop,3,0.00031463353100573497,-6.9241763682661e-05,0.06004355243372015,recovery|steady_bull|explosive_bull,3,0.004785470270706734,0.0042648784692787016,0.03795723316665544,accumulation|sideways|volatile_chop,3,0.0009536298898708043,0.0002711180506164857,0.028761594834585198
522,4133760,steady_bull|explosive_bull,2,0.0020889314606459025,0.008883593124717613,0.0359389608405922,capitulation|death_spiral|recovery|steady_bull,4,-0.010565922984569903,0.0028516567044807144,0.05912645019705194,sideways|accumulation|sideways,3,9.774383151206674e-05,-0.0002192703923990157,0.01532869298956348
523,4141679,recovery|volatile_chop|steady_bear,3,0.005495632100190629,-0.003380944603923609,0.029308383467337624,steady_bear|capitulation,2,-0.002574021271541908,-0.01491082389648328,0.05167063232987331,recovery|volatile_chop,2,0.00498394523047554,-0.0001482776377938795,0.05433055984809766
524,4149598,recovery|sideways|explosive_bull,3,0.002279188194332888,0.0055663341313090375,0.032299571824610795,accumulation|steady_bull|volatile_chop|sideways,4,0.0002521942099016369,-0.00026061518196467603,0.026859793659964194,steady_bear|accumulation,2,-0.003259102522312699,0.0009076324147121376,0.02100546354657655
525,4157517,recovery|steady_bull|volatile_chop,3,0.0033222242933258054,0.00012436778402493992,0.045213175236547554,recovery|volatile_chop,2,0.004614363111302392,-1.4490114464148045e-05,0.04906628769952961,recovery|sideways|steady_bull,3,0.004988802391055417,0.0023058528701206385,0.024554364456981337
526,4165436,steady_bear|recovery|steady_bull,3,-0.0019135139727642194,0.0025970755735898444,0.029474435839292826,recovery|sideways|steady_bear,3,0.002141040699159483,-0.003588201130874292,0.026593504068442547,sideways|volatile_chop|steady_bear,3,0.00017743730048947793,-0.0020582602406936327,0.03365081496029663
527,4173355,death_spiral|recovery|volatile_chop,3,-0.0212317475949923,-0.00026777710063919904,0.06370630525045673,volatile_chop|sideways,2,0.0001316306482940133,-0.00012304405154709162,0.0354392997341859,recovery|sideways,2,0.005686908687179918,-0.00021323019917470545,0.022468859561401957
528,4181274,steady_bear|capitulation,2,-0.00317080079660692,-0.0053961291789826095,0.048629393612391235,recovery|sideways|steady_bear|capitulation,4,0.004438409251995302,-0.014920023647138285,0.03703595785160045,capitulation|volatile_chop,2,-0.007682134857207393,0.00048634125143387085,0.06438136467208223
529,4189193,steady_bear|sideways|volatile_chop,3,-0.0030810658621338383,-0.00011736413017851945,0.033769792059653504,sideways|steady_bull|volatile_chop|steady_bear,4,-0.0004922898632540373,-0.003937952100226222,0.03073112237713052,steady_bull|steady_bear,2,0.0028617917668159088,-0.0015514701692803789,0.027683566684535685
530,4197112,accumulation|explosive_bull|volatile_chop,3,0.0006544363107504343,-0.00019761832512413957,0.03644327675358224,recovery|steady_bull,2,0.0038215107814644354,0.003211135362067928,0.03360260732767544,sideways|steady_bear|recovery,3,5.182002562361895e-05,0.004102469037545944,0.027218120857373573
531,4205031,sideways|volatile_chop,2,0.0004748842501975071,-0.00047144779710840115,0.04618119505207319,death_spiral|recovery|volatile_chop,3,-0.021377356399871202,0.00022140532009393078,0.04980134602916066,accumulation|explosive_bull|volatile_chop,3,0.0009381570714850904,-0.00033996637078420936,0.03628957818301624
532,4212950,volatile_chop|sideways|steady_bear,3,-0.00022552835466730205,-0.0029845622457115887,0.030201333391228043,sideways|accumulation|explosive_bull,3,0.0003853375605981057,0.006935186105800191,0.026339055278240986,steady_bear|sideways,2,-0.0021668287882534343,0.00046672493893841396,0.025705286339770966
533,4220869,capitulation|death_spiral|sideways,3,-0.01382276850334414,-0.00039926979219654025,0.05941855920608403,recovery|volatile_chop,2,0.002427000080076638,-7.508306712193468e-05,0.046489971935341365,steady_bull|explosive_bull,2,0.0015081548211340365,0.00945212511349795,0.0305713130551728
534,4228788,capitulation|death_spiral|recovery,3,-0.012983989934642427,0.005040104509741905,0.054899288588942004,death_spiral|sideways|explosive_bull|sideways,4,-0.022205053533200694,-0.00016101926236501094,0.032728401652605064,accumulation|sideways|steady_bear,3,0.0007485248819588412,-0.0035490937934133104,0.017190643438702857
535,4236707,steady_bear|sideways|explosive_bull,3,-0.0015174342549848859,0.0041778635440768855,0.031017421335681236,capitulation|sideways|steady_bull,3,-0.009005764422335643,0.003949298532882797,0.02980958648566566,death_spiral|sideways|explosive_bull,3,-0.012920223407470604,0.005700606229275415,0.04630436072510199
536,4244626,recovery|steady_bull|sideways|explosive_bull,4,0.003804421773196072,0.007619908040619499,0.030184805575917774,recovery|steady_bull|volatile_chop,3,0.005662508046663146,-7.084464215835685e-05,0.04034137652241359,steady_bear|accumulation|steady_bull,3,-0.0015272711920867915,0.002908545202400174,0.01823283352320598
537,4252545,recovery|steady_bull,2,0.005064138870408203,0.0030098784248114123,0.025249359181737638,steady_bull|sideways|volatile_chop,3,0.003832962296871433,-0.00029652235397074943,0.029594392881111636,sideways|volatile_chop|capitulation,3,0.00039401702735653596,-0.014153402028925486,0.04567313327832618
538,4260464,steady_bear|recovery|steady_bull,3,-0.0021250001750053667,0.0022091166787276298,0.021365522793908857,volatile_chop|steady_bull|sideways,3,5.562901301383509e-05,-3.801767899228416e-05,0.026859104961115248,recovery|volatile_chop|sideways,3,0.002316358611463344,2.401246728255739e-06,0.04334328830939014
539,4268383,capitulation|volatile_chop,2,-0.007768217046958989,-0.00038085878039655795,0.06436331031637753,recovery|sideways|steady_bull|steady_bear,4,0.0025696671199804746,-0.0017111811314980468,0.02451505869591293,steady_bear|capitulation|volatile_chop|sideways,4,-0.0036398081761182394,-4.023156743357235e-05,0.039098783508646075
540,4276302,sideways|explosive_bull|steady_bear|capitulation,4,-0.00036433586094949277,-0.012883705675736521,0.031016083230906485,volatile_chop|steady_bear|recovery,3,-0.00041991327229541766,0.002777287802980849,0.039659871246324384,accumulation|sideways|explosive_bull,3,0.0008353586563497462,0.004751785432055157,0.024980775711823538
541,4284221,recovery|volatile_chop,2,0.0029193350833482627,0.00029228722675458225,0.047396177635810194,capitulation|sideways|accumulation,3,-0.010367850209915389,0.0003562755646256246,0.036383449024526414,steady_bear|recovery|volatile_chop|steady_bull,4,-0.0037696900256512433,0.001625290507473091,0.034560633101168185
542,4292140,accumulation|steady_bull|steady_bear|capitulation,4,0.0007375146375529169,-0.005549673693125317,0.026061529530837173,volatile_chop|steady_bear|capitulation|death_spiral,4,-0.00031807674912403427,-0.011528074163436815,0.05709859718677136,sideways|steady_bull|explosive_bull|volatile_chop,4,0.0002536855759126518,4.350096844377106e-05,0.03631247692258628
543,4300059,sideways|volatile_chop|sideways|explosive_bull,4,0.00037175501488404157,0.004815147465005702,0.03711267849106733,death_spiral|sideways|steady_bull,3,-0.013177796280200785,0.0019275003539431666,0.0302813537044879,steady_bull|steady_bear|sideways,3,0.0037294864696963623,-0.0003777902408968832,0.022695764685153583
544,4307978,recovery|volatile_chop|steady_bull,3,0.004573697966411045,0.002919294976320869,0.04008616816792843,capitulation|death_spiral|sideways,3,-0.011503394877456354,1.3151956368607663e-06,0.05790898076475589,accumulation|explosive_bull|sideways|accumulation,4,0.0006901229442075249,0.0007162264247593019,0.019999403590299464
545,4315897,accumulation|steady_bull|volatile_chop,3,0.0004078483067960248,-0.00029367154730512257,0.03328964743415727,steady_bear|capitulation|sideways|explosive_bull,4,-0.002608146663441991,0.0056216833931377365,0.044046815282919746,sideways|volatile_chop,2,7.379635738600826e-06,-0.00023700831529148734,0.03936089200183882
546,4323816,volatile_chop|capitulation,2,0.00048676548496763734,-0.012237897502502194,0.06441238349167963,sideways|explosive_bull|volatile_chop,3,0.00010968497774567715,0.00029812705437814264,0.0417905014659552,steady_bear|capitulation,2,-0.0020819882920885473,-0.011021857147814607,0.036093925441855516
547,4331735,steady_bull|steady_bear|accumulation,3,0.0033839941828108797,0.000665826655667394,0.02008008351217282,sideways|steady_bull|steady_bear,3,-0.00017283660108866972,-0.0037935221839413354,0.02414562201063365,steady_bear|sideways,2,-0.0037583655551767683,8.582743817921342e-05,0.022761537412644743
548,4339654,steady_bear|capitulation|sideways,3,-0.0018079498686733434,0.0003392888709204575,0.03314946910936392,volatile_chop|steady_bear|recovery,3,6.51442605045635e-05,0.004738428715601596,0.04124477245941231,steady_bull|sideways|volatile_chop,3,0.0031980800104401295,0.00014565324277111575,0.03400613334957469
549,4347573,volatile_chop|sideways|steady_bear|capitulation,4,-8.648216005861732e-06,-0.012122049685925533,0.03720502950962262,death_spiral|recovery|sideways|steady_bear,4,-0.013185700766983149,-0.0033002554938909427,0.03850248733551219,steady_bear|recovery|steady_bull,3,-0.0026977569455707406,0.003763418760215695,0.029503755523527107
550,4355492,recovery|volatile_chop|sideways,3,0.0020525865783680153,5.565550982274668e-05,0.037480640521741534,death_spiral|sideways|explosive_bull|volatile_chop,4,-0.016242875072410547,-0.00036196799496083956,0.04309931467693641,steady_bear|sideways|steady_bull|steady_bear,4,-0.00320586868039966,-0.0016660968289176786,0.02103960433224664
551,4363411,recovery|sideways|steady_bull,3,0.004648408591158979,0.002166684565345108,0.024601076497007754,capitulation|volatile_chop|steady_bull,3,-0.013460033171356217,0.0029500071561838334,0.04392237275228625,sideways|accumulation|explosive_bull,3,0.00042491927336807563,0.006970129954050174,0.020069172975466027
552,4371330,accumulation|sideways|explosive_bull|volatile_chop,4,0.0007845578748597367,-0.0004148328836301002,0.031990071856854,steady_bear|sideways|steady_bull,3,-0.0015490443033074402,0.003641556950918518,0.01913484048897987,accumulation|explosive_bull,2,0.0007240546197419828,0.007708281240965656,0.02242992391007051
553,4379249,steady_bear|accumulation|steady_bull|explosive_bull,4,-0.002290408530960287,0.007545613209880791,0.025281297739187143,recovery|volatile_chop|capitulation|sideways,4,0.002998139320279828,-0.0001254100301535923,0.03530471782202394,sideways|steady_bull|sideways,3,5.9869538407206994e-05,-4.255041231547796e-05,0.01805612866292899
554,4387168,recovery|steady_bull|volatile_chop,3,0.005808242664794058,0.0004095087755146466,0.0408282409295704,volatile_chop|steady_bull|steady_bear,3,-0.0002687888501274094,-0.002002004134176636,0.03278849836745206,capitulation|volatile_chop|steady_bear,3,-0.005438206138687993,-0.001681297143753481,0.04696603389717365
555,4395087,volatile_chop|sideways|volatile_chop,3,-0.0004173702859560893,0.0003250653937275767,0.0464175154008059,recovery|volatile_chop|sideways|accumulation,4,0.0037980792708181043,0.0006541484634051465,0.029602478931480013,volatile_chop|steady_bear|capitulation|death_spiral,4,-0.0003594834611316527,-0.027082272214997254,0.045315182081643
556,4403006,steady_bear|recovery|sideways,3,-0.003057111401263825,0.0003589464610285947,0.023471260670432578,steady_bear|accumulation|steady_bull,3,-0.001692659577422867,0.0026968431946516836,0.018335838434059296,sideways|explosive_bull|steady_bear|recovery,4,-0.0004288709387838192,0.00476372476765083,0.025597536447254498
557,4410925,sideways|steady_bull|sideways|accumulation,4,0.00044658025587693295,0.00029305178792169676,0.01890955298539078,volatile_chop|steady_bull|explosive_bull|volatile_chop,4,-0.00018115892584681957,0.000497719531913397,0.040362612957110786,accumulation|sideways,2,0.0005581471988014343,-0.00024337550750717652,0.011456007952186511
558,4418844,capitulation|recovery|volatile_chop,3,-0.008184904359610631,-0.00031922452318958617,0.051364618345082234,accumulation|sideways|volatile_chop|capitulation,4,0.0002334175243014144,-0.007929890677178825,0.04207769612305668,steady_bull|explosive_bull|sideways,3,0.0030141402026042765,-0.00013403787037535186,0.02991154049741686
559,4426763,steady_bull|sideways|steady_bear|sideways,4,0.0037339557172227176,0.0003781681504739467,0.018480981702517926,accumulation|steady_bull|steady_bear|accumulation,4,0.0009158823254361742,0.00043101145159577653,0.017998120256679934,steady_bear|capitulation|sideways|steady_bear,4,-0.0018224870905590527,-0.0022980862944043407,0.03086024371170201
560,4434682,sideways|steady_bear|capitulation,3,0.00014142422097670744,-0.007953092081520143,0.04131254580625027,recovery|volatile_chop|sideways,3,0.003803975783156684,-0.00017566162675145968,0.04177195781152788,recovery|sideways|accumulation|sideways,4,0.002657297313544919,0.00040751616754819517,0.022844121330544382
561,4442601,volatile_chop|steady_bull|steady_bear,3,0.00031757938229053843,-0.0036820449905742353,0.03192702708712807,sideways|explosive_bull|sideways|steady_bear,4,-0.0001335838746602844,-0.0017566481067728193,0.022303252638845254,volatile_chop|steady_bull,2,-0.0004073767702792328,0.002255905995348628,0.040825424527924634
562,4450520,recovery|volatile_chop,2,0.0038465798423987082,0.0003443996291924384,0.04154481139822315,recovery|volatile_chop|steady_bull,3,0.004380978429466648,0.003249956723000244,0.034768200078384486,sideways|accumulation|explosive_bull,3,5.572962330853827e-05,0.004251749469419892,0.025903702014222738
563,4458439,steady_bear|recovery|steady_bull|explosive_bull,4,-0.0038480306636181896,0.009072045503280148,0.0313305060739891,recovery|sideways|accumulation|steady_bull,4,0.0032371429849571464,0.00347585161002311,0.027081739664639157,accumulation|steady_bull,2,0.00033810841651532955,0.0027758732632346336,0.020360736673659598
564,4466358,death_spiral|recovery|sideways,3,-0.020460409501795958,0.0004770414927015058,0.04372408193003691,accumulation|sideways,2,0.0009966118603961815,0.0003690314070076342,0.012916296313342488,steady_bear|capitulation|volatile_chop,3,-0.002939255047273966,0.00043751017127737727,0.05051807322740348
565,4474277,steady_bear|accumulation,2,-0.002273892860956194,0.0009195918045399702,0.017537737723222,capitulation|volatile_chop,2,-0.01305076317616668,-0.00035898902484927963,0.05535360773036324,steady_bear|recovery|volatile_chop|steady_bear,4,-0.0023537046198682755,-0.003883171751052236,0.036037356746762284
566,4482196,volatile_chop|steady_bull,2,8.598366143675821e-05,0.003540586087617858,0.034366032540551913,volatile_chop|capitulation|recovery,3,0.00014898904913767449,0.005652471518430667,0.04331666097849881,volatile_chop|capitulation|death_spiral,3,4.5975386543486204e-05,-0.015384041556044097,0.06411956056396735
567,4490115,recovery|steady_bull|steady_bear|accumulation,4,0.00511336987968806,0.0007100959098875476,0.020677690912172756,volatile_chop|steady_bear|recovery,3,-0.0004767895398489792,0.0023773904560679755,0.04614152561563185,volatile_chop|steady_bear|accumulation,3,-0.00010763004002118791,0.00042841223374216026,0.03438861411052948
568,4498034,steady_bull|volatile_chop,2,0.0024176128070355096,-2.531013395976235e-05,0.028476327000550757,death_spiral|recovery|volatile_chop,3,-0.026862244386219897,-0.0004929391956429119,0.05792420230073835,steady_bear|recovery,2,-0.0024509422814695033,0.005491686178626252,0.033709659904108374
569,4505953,steady_bear|sideways|volatile_chop|capitulation,4,-0.0033243563154379692,-0.014794443808015596,0.04309221165604492,recovery|sideways|accumulation,3,0.003844394924724012,0.0006360729328419413,0.02193287050469822,capitulation|recovery|sideways|explosive_bull,4,-0.008932627191945278,0.00982955393279702,0.03141228838813408
570,4513872,steady_bull|sideways,2,0.0031331927265097,4.393561018891279e-05,0.019487558465078086,capitulation|volatile_chop|steady_bull,3,-0.010669967299296475,0.0016311110128338178,0.047425367558051774,volatile_chop|sideways|accumulation|sideways,4,-0.00039208479725028213,-0.000257917928814689,0.02247088815621065
571,4521791,recovery|steady_bull|volatile_chop,3,0.005421557342790113,-0.000332447038804484,0.034693733970413,volatile_chop|steady_bull,2,0.00043258172112590186,0.002001142713412522,0.03895367581976094,steady_bear|sideways|volatile_chop|sideways,4,-0.0027841408082236708,-0.00024146376438568705,0.028881256219364347
572,4529710,volatile_chop|sideways|volatile_chop|steady_bull,4,-0.0003112090053798639,0.002551991869095049,0.03781588840167204,steady_bear|capitulation|volatile_chop|steady_bear,4,-0.0018997885100531225,-0.003664334815227201,0.048392975860363195,volatile_chop|steady_bear|sideways,3,0.0003181842028614246,7.014691444877526e-05,0.030013266438041624
573,4537629,accumulation|steady_bull|steady_bear,3,0.0008885115330681754,-0.0026341540127522538,0.017219571506786924,volatile_chop|steady_bear,2,0.00013417164575659814,-0.0018371266864353913,0.04533500924607768,accumulation|steady_bull,2,0.00029547196764209184,0.0037912653652036193,0.020864075043943213
574,4545548,sideways|explosive_bull|capitulation,3,0.00042398375303695035,-0.012686490604446609,0.035677021188803344,recovery|sideways,2,0.0026750371392988102,-0.0002328478431368862,0.02979323306625969,recovery|sideways|steady_bear,3,0.0038618294204976287,-0.0028369741030372054,0.025054946088284957
575,4553467,accumulation|explosive_bull|steady_bear,3,0.00032748478375484744,-0.0036983332004248606,0.027898081764209003,volatile_chop|capitulation|death_spiral,3,-3.084515431975499e-05,-0.02647061091944807,0.04983487866909006,steady_bull|explosive_bull|volatile_chop,3,0.001511479892125972,0.0004624197914026689,0.036463335285669134
576,4561386,steady_bear|accumulation|sideways,3,-0.0032684449130769414,0.0003639114652097819,0.014204252595024924,volatile_chop|steady_bull|volatile_chop,3,-7.992501582381226e-05,6.577673007445166e-05,0.034670696023412835,volatile_chop|steady_bear,2,0.0003836074017584644,-0.003949440527829017,0.045965505622794764
577,4569305,volatile_chop|sideways|accumulation,3,-0.00023846666632639614,0.000477395617300171,0.03205504774941339,recovery|sideways,2,0.0029514795865297648,0.00011834628247697754,0.030889510558232032,volatile_chop|steady_bear|accumulation,3,2.929379936888912e-05,0.0006163289597197021,0.03128355011086794
578,4577224,death_spiral|recovery|volatile_chop,3,-0.025924945248806876,-0.0002660920665169273,0.049154131478354936,death_spiral|recovery|sideways,3,-0.011924217644495319,-0.00037608342747830404,0.03798370426509098,accumulation|explosive_bull|steady_bear,3,0.0005301816939133508,-0.003635258144711142,0.025157831836732526
